campaignId,campaignName,adGroupId,adGroupName,targeting,campaignType,impressions,clicks,cost,clickThroughRate,costPerClick,purchases14d,sales14d,date,platform
amzn_cmp_00012,Holiday Retargeting - Broad SPONSORED_DISPLAY,amzn_ag_00115,Auto 6,running shoes,SPONSORED_DISPLAY,35492,1131,1087.80,3.19,0.96,71,6478.69,2024-11-25,amazon
amzn_cmp_00012,Black Friday Retargeting - Promo Push SPONSORED_DISPLAY,amzn_ag_00116,Manual Exact 7,competitor ASIN,SPONSORED_DISPLAY,185507,4092,8184.86,2.21,2.00,93,3293.68,2024-11-26,amazon
amzn_cmp_00012,Holiday Lapsed Customers - Value Props SPONSORED_BRANDS_VIDEO,amzn_ag_00117,ASIN Targeting 8,running shoes,SPONSORED_BRANDS_VIDEO,877079,16762,28365.27,1.91,1.69,244,18158.53,2024-11-27,amazon
amzn_cmp_00012,Evergreen Cart Abandoners - Gift Guide SPONSORED_PRODUCTS,amzn_ag_00118,Manual Phrase 9,wireless earbuds,SPONSORED_PRODUCTS,75998,1432,1821.21,1.88,1.27,43,2193.39,2024-11-28,amazon
amzn_cmp_00012,Cyber Week Prospecting - Promo Push SPONSORED_BRANDS,amzn_ag_00119,Auto 10,running shoes,SPONSORED_BRANDS,290884,4345,15502.69,1.49,3.57,67,5889.07,2024-11-29,amazon
amzn_cmp_00012,Cyber Week High Intent - Broad SPONSORED_PRODUCTS,amzn_ag_00120,Auto 11,wireless earbuds,SPONSORED_PRODUCTS,673985,51868,13635.89,7.70,0.26,720,55555.35,2024-11-30,amazon
amzn_cmp_00013,Holiday Lookalike - Promo Push SPONSORED_DISPLAY,amzn_ag_00121,ASIN Targeting 0,kitchen storage,SPONSORED_DISPLAY,674436,43395,15039.11,6.43,0.35,2382,196539.60,2024-11-01,amazon
amzn_cmp_00013,New Arrivals Prospecting - Core Terms SPONSORED_DISPLAY,amzn_ag_00122,ASIN Targeting 1,running shoes,SPONSORED_DISPLAY,881051,48014,22845.87,5.45,0.48,1682,180561.09,2024-11-02,amazon
amzn_cmp_00013,Black Friday Cart Abandoners - Value Props SPONSORED_BRANDS_VIDEO,amzn_ag_00123,Auto 2,running shoes,SPONSORED_BRANDS_VIDEO,561965,11632,16857.47,2.07,1.45,836,59054.25,2024-11-03,amazon
amzn_cmp_00013,Cyber Week Lapsed Customers - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_00124,Manual Exact 3,kitchen storage,SPONSORED_BRANDS_VIDEO,296822,1622,12162.73,0.55,7.50,31,3896.31,2024-11-04,amazon
amzn_cmp_00013,Holiday Prospecting - Promo Push SPONSORED_PRODUCTS,amzn_ag_00125,Auto 4,competitor ASIN,SPONSORED_PRODUCTS,238710,8349,12736.88,3.50,1.53,628,34385.99,2024-11-05,amazon
amzn_cmp_00013,Evergreen Lapsed Customers - Broad SPONSORED_DISPLAY,amzn_ag_00126,ASIN Targeting 5,holiday gifts,SPONSORED_DISPLAY,161724,8641,6785.48,5.34,0.79,665,35039.96,2024-11-06,amazon
amzn_cmp_00013,Evergreen Cart Abandoners - Top Sellers SPONSORED_BRANDS_VIDEO,amzn_ag_00127,Manual Phrase 6,wireless earbuds,SPONSORED_BRANDS_VIDEO,365854,9581,4840.34,2.62,0.51,125,8919.16,2024-11-07,amazon
amzn_cmp_00013,New Arrivals Cart Abandoners - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_00128,ASIN Targeting 7,wireless earbuds,SPONSORED_BRANDS_VIDEO,573503,30008,9057.70,5.23,0.30,760,80431.01,2024-11-08,amazon
amzn_cmp_00013,Evergreen Cart Abandoners - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_00129,Manual Phrase 8,kitchen storage,SPONSORED_BRANDS_VIDEO,508255,1859,22140.28,0.37,11.91,106,8219.83,2024-11-09,amazon
amzn_cmp_00013,Cyber Week Cart Abandoners - Core Terms SPONSORED_PRODUCTS,amzn_ag_00130,ASIN Targeting 9,competitor ASIN,SPONSORED_PRODUCTS,197145,13484,4551.92,6.84,0.34,784,69875.56,2024-11-10,amazon
amzn_cmp_00014,Loyalty Lookalike - Value Props SPONSORED_PRODUCTS,amzn_ag_00131,Auto 10,competitor ASIN,SPONSORED_PRODUCTS,242530,9514,7400.09,3.92,0.78,446,50572.88,2024-11-11,amazon
amzn_cmp_00014,New Arrivals Lapsed Customers - Value Props SPONSORED_PRODUCTS,amzn_ag_00132,Auto 11,running shoes,SPONSORED_PRODUCTS,341234,11531,9842.38,3.38,0.85,293,34937.28,2024-11-12,amazon
amzn_cmp_00014,Evergreen Prospecting - Core Terms SPONSORED_DISPLAY,amzn_ag_00133,Manual Exact 0,kitchen storage,SPONSORED_DISPLAY,843839,27229,19364.99,3.23,0.71,881,93737.46,2024-11-13,amazon
amzn_cmp_00014,Loyalty Prospecting - Core Terms SPONSORED_PRODUCTS,amzn_ag_00134,Auto 1,holiday gifts,SPONSORED_PRODUCTS,303927,14268,11617.60,4.69,0.81,877,33924.75,2024-11-14,amazon
amzn_cmp_00014,Loyalty Retargeting - Core Terms SPONSORED_PRODUCTS,amzn_ag_00135,Auto 2,kitchen storage,SPONSORED_PRODUCTS,889711,53228,8509.46,5.98,0.16,2000,181575.79,2024-11-15,amazon
amzn_cmp_00014,Loyalty Lookalike - Broad SPONSORED_BRANDS,amzn_ag_00136,Auto 3,competitor ASIN,SPONSORED_BRANDS,183035,3300,1347.69,1.80,0.41,232,10097.51,2024-11-16,amazon
amzn_cmp_00014,Holiday Retargeting - Broad SPONSORED_DISPLAY,amzn_ag_00137,ASIN Targeting 4,running shoes,SPONSORED_DISPLAY,646999,45554,35149.88,7.04,0.77,1050,137808.28,2024-11-17,amazon
amzn_cmp_00014,New Arrivals Cart Abandoners - Core Terms SPONSORED_DISPLAY,amzn_ag_00138,Manual Phrase 5,holiday gifts,SPONSORED_DISPLAY,139045,8853,1541.85,6.37,0.17,351,42431.30,2024-11-18,amazon
amzn_cmp_00014,Evergreen High Intent - Core Terms SPONSORED_PRODUCTS,amzn_ag_00139,ASIN Targeting 6,holiday gifts,SPONSORED_PRODUCTS,693812,8642,18736.57,1.25,2.17,578,62715.64,2024-11-19,amazon
amzn_cmp_00014,Cyber Week Lapsed Customers - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_00140,Manual Exact 7,wireless earbuds,SPONSORED_BRANDS_VIDEO,739086,15932,12021.98,2.16,0.75,630,60333.42,2024-11-20,amazon
amzn_cmp_00015,Holiday Cart Abandoners - Promo Push SPONSORED_BRANDS,amzn_ag_00141,Manual Phrase 8,running shoes,SPONSORED_BRANDS,83601,3886,859.42,4.65,0.22,255,22136.05,2024-11-21,amazon
amzn_cmp_00015,Cyber Week Cart Abandoners - Core Terms SPONSORED_PRODUCTS,amzn_ag_00142,Manual Exact 9,running shoes,SPONSORED_PRODUCTS,681313,10376,9890.21,1.52,0.95,656,79081.82,2024-11-22,amazon
amzn_cmp_00015,Black Friday Lapsed Customers - Value Props SPONSORED_DISPLAY,amzn_ag_00143,Manual Phrase 10,holiday gifts,SPONSORED_DISPLAY,506319,4347,11772.48,0.86,2.71,256,12781.31,2024-11-23,amazon
amzn_cmp_00015,New Arrivals Retargeting - Value Props SPONSORED_PRODUCTS,amzn_ag_00144,Auto 11,kitchen storage,SPONSORED_PRODUCTS,730055,39910,31633.21,5.47,0.79,2518,235906.41,2024-11-24,amazon
amzn_cmp_00015,New Arrivals Prospecting - Gift Guide SPONSORED_BRANDS_VIDEO,amzn_ag_00145,ASIN Targeting 0,wireless earbuds,SPONSORED_BRANDS_VIDEO,941569,23991,41276.33,2.55,1.72,1606,97666.77,2024-11-25,amazon
amzn_cmp_00015,New Arrivals Cart Abandoners - Promo Push SPONSORED_PRODUCTS,amzn_ag_00146,Manual Phrase 1,competitor ASIN,SPONSORED_PRODUCTS,205576,9713,3696.74,4.72,0.38,271,28547.21,2024-11-26,amazon
amzn_cmp_00015,New Arrivals Cart Abandoners - Broad SPONSORED_DISPLAY,amzn_ag_00147,Manual Exact 2,wireless earbuds,SPONSORED_DISPLAY,903745,2790,45246.95,0.31,16.22,214,21954.77,2024-11-27,amazon
amzn_cmp_00015,Holiday Retargeting - Promo Push SPONSORED_BRANDS,amzn_ag_00148,ASIN Targeting 3,kitchen storage,SPONSORED_BRANDS,238526,14599,4418.51,6.12,0.30,450,28131.95,2024-11-28,amazon
amzn_cmp_00015,Holiday Cart Abandoners - Top Sellers SPONSORED_DISPLAY,amzn_ag_00149,Manual Exact 4,running shoes,SPONSORED_DISPLAY,949798,32531,21914.12,3.43,0.67,797,52331.79,2024-11-29,amazon
amzn_cmp_00015,New Arrivals Prospecting - Promo Push SPONSORED_BRANDS,amzn_ag_00150,ASIN Targeting 5,kitchen storage,SPONSORED_BRANDS,839011,19697,23060.55,2.35,1.17,243,22889.06,2024-11-30,amazon
amzn_cmp_00016,Holiday Retargeting - Top Sellers SPONSORED_DISPLAY,amzn_ag_00151,ASIN Targeting 6,running shoes,SPONSORED_DISPLAY,805056,46034,32493.05,5.72,0.71,1309,142645.55,2024-11-01,amazon
amzn_cmp_00016,Cyber Week Lookalike - Core Terms SPONSORED_DISPLAY,amzn_ag_00152,Manual Exact 7,holiday gifts,SPONSORED_DISPLAY,244688,11294,10211.20,4.62,0.90,683,27864.09,2024-11-02,amazon
amzn_cmp_00016,Cyber Week Lapsed Customers - Core Terms SPONSORED_PRODUCTS,amzn_ag_00153,ASIN Targeting 8,running shoes,SPONSORED_PRODUCTS,203563,11095,4875.38,5.45,0.44,204,17583.30,2024-11-03,amazon
amzn_cmp_00016,Evergreen Lapsed Customers - Gift Guide SPONSORED_PRODUCTS,amzn_ag_00154,Manual Exact 9,competitor ASIN,SPONSORED_PRODUCTS,474014,15755,6349.53,3.32,0.40,779,75402.44,2024-11-04,amazon
amzn_cmp_00016,New Arrivals Prospecting - Promo Push SPONSORED_PRODUCTS,amzn_ag_00155,Manual Exact 10,competitor ASIN,SPONSORED_PRODUCTS,122579,1258,6265.23,1.03,4.98,94,4605.05,2024-11-05,amazon
amzn_cmp_00016,Loyalty Retargeting - Gift Guide SPONSORED_DISPLAY,amzn_ag_00156,Manual Exact 11,competitor ASIN,SPONSORED_DISPLAY,647290,11655,25401.11,1.80,2.18,513,58997.10,2024-11-06,amazon
amzn_cmp_00016,Loyalty Lookalike - Promo Push SPONSORED_PRODUCTS,amzn_ag_00157,ASIN Targeting 0,kitchen storage,SPONSORED_PRODUCTS,837324,31479,40738.28,3.76,1.29,2380,294072.31,2024-11-07,amazon
amzn_cmp_00016,Cyber Week High Intent - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_00158,ASIN Targeting 1,holiday gifts,SPONSORED_BRANDS_VIDEO,281701,19269,13197.12,6.84,0.68,1068,78489.14,2024-11-08,amazon
amzn_cmp_00016,New Arrivals Lookalike - Broad SPONSORED_BRANDS_VIDEO,amzn_ag_00159,Manual Exact 2,wireless earbuds,SPONSORED_BRANDS_VIDEO,346949,2858,3716.51,0.82,1.30,117,7034.11,2024-11-09,amazon
amzn_cmp_00016,Black Friday High Intent - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_00160,ASIN Targeting 3,running shoes,SPONSORED_BRANDS_VIDEO,63420,3920,1844.22,6.18,0.47,74,10154.04,2024-11-10,amazon
amzn_cmp_00017,New Arrivals Cart Abandoners - Top Sellers SPONSORED_BRANDS,amzn_ag_00161,Manual Exact 4,wireless earbuds,SPONSORED_BRANDS,102972,4519,2830.24,4.39,0.63,281,30851.65,2024-11-11,amazon
amzn_cmp_00017,Cyber Week Lapsed Customers - Gift Guide SPONSORED_BRANDS,amzn_ag_00162,ASIN Targeting 5,competitor ASIN,SPONSORED_BRANDS,462529,5511,10566.81,1.19,1.92,318,46639.15,2024-11-12,amazon
amzn_cmp_00017,New Arrivals Lapsed Customers - Value Props SPONSORED_DISPLAY,amzn_ag_00163,Manual Phrase 6,kitchen storage,SPONSORED_DISPLAY,403661,12451,3607.70,3.08,0.29,277,38316.21,2024-11-13,amazon
amzn_cmp_00017,New Arrivals Retargeting - Core Terms SPONSORED_DISPLAY,amzn_ag_00164,Manual Exact 7,wireless earbuds,SPONSORED_DISPLAY,377766,18688,18111.94,4.95,0.97,512,39036.09,2024-11-14,amazon
amzn_cmp_00017,Evergreen Lapsed Customers - Top Sellers SPONSORED_DISPLAY,amzn_ag_00165,Auto 8,kitchen storage,SPONSORED_DISPLAY,740099,13870,21270.84,1.87,1.53,398,43926.70,2024-11-15,amazon
amzn_cmp_00017,New Arrivals Lapsed Customers - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_00166,Auto 9,wireless earbuds,SPONSORED_BRANDS_VIDEO,323573,18497,2870.62,5.72,0.16,406,58914.52,2024-11-16,amazon
amzn_cmp_00017,Cyber Week Lookalike - Broad SPONSORED_BRANDS,amzn_ag_00167,ASIN Targeting 10,running shoes,SPONSORED_BRANDS,795666,26194,17508.63,3.29,0.67,1106,149955.08,2024-11-17,amazon
amzn_cmp_00017,Loyalty Lapsed Customers - Value Props SPONSORED_BRANDS_VIDEO,amzn_ag_00168,Manual Exact 11,competitor ASIN,SPONSORED_BRANDS_VIDEO,824637,13674,31450.78,1.66,2.30,436,48508.45,2024-11-18,amazon
amzn_cmp_00017,Holiday Lookalike - Core Terms SPONSORED_DISPLAY,amzn_ag_00169,Auto 0,kitchen storage,SPONSORED_DISPLAY,817169,25245,18994.72,3.09,0.75,1884,157885.04,2024-11-19,amazon
amzn_cmp_00017,Cyber Week Lapsed Customers - Core Terms SPONSORED_BRANDS,amzn_ag_00170,Auto 1,running shoes,SPONSORED_BRANDS,861768,35104,20214.08,4.07,0.58,1997,251893.39,2024-11-20,amazon
amzn_cmp_00018,Black Friday Retargeting - Core Terms SPONSORED_BRANDS,amzn_ag_00171,ASIN Targeting 2,holiday gifts,SPONSORED_BRANDS,805102,61005,32221.56,7.58,0.53,4030,555013.84,2024-11-21,amazon
amzn_cmp_00018,New Arrivals Lookalike - Value Props SPONSORED_PRODUCTS,amzn_ag_00172,ASIN Targeting 3,competitor ASIN,SPONSORED_PRODUCTS,888026,36945,34913.13,4.16,0.95,1836,211122.52,2024-11-22,amazon
amzn_cmp_00018,Black Friday Lookalike - Broad SPONSORED_BRANDS,amzn_ag_00173,Auto 4,kitchen storage,SPONSORED_BRANDS,765895,7347,21552.78,0.96,2.93,113,12363.10,2024-11-23,amazon
amzn_cmp_00018,Loyalty Cart Abandoners - Gift Guide SPONSORED_BRANDS_VIDEO,amzn_ag_00174,Manual Exact 5,wireless earbuds,SPONSORED_BRANDS_VIDEO,182634,6905,1878.65,3.78,0.27,354,14442.25,2024-11-24,amazon
amzn_cmp_00018,Black Friday Lookalike - Broad SPONSORED_DISPLAY,amzn_ag_00175,Auto 6,wireless earbuds,SPONSORED_DISPLAY,62615,563,593.12,0.90,1.05,31,1852.67,2024-11-25,amazon
amzn_cmp_00018,Holiday High Intent - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_00176,Manual Phrase 7,wireless earbuds,SPONSORED_BRANDS_VIDEO,863954,33456,21017.01,3.87,0.63,2087,304706.80,2024-11-26,amazon
amzn_cmp_00018,Cyber Week Prospecting - Value Props SPONSORED_BRANDS_VIDEO,amzn_ag_00177,ASIN Targeting 8,running shoes,SPONSORED_BRANDS_VIDEO,269101,12205,9772.27,4.54,0.80,632,63225.98,2024-11-27,amazon
amzn_cmp_00018,Holiday Prospecting - Gift Guide SPONSORED_DISPLAY,amzn_ag_00178,Manual Exact 9,kitchen storage,SPONSORED_DISPLAY,139745,9433,5558.75,6.75,0.59,121,7396.05,2024-11-28,amazon
amzn_cmp_00018,Cyber Week High Intent - Promo Push SPONSORED_BRANDS,amzn_ag_00179,Manual Phrase 10,competitor ASIN,SPONSORED_BRANDS,312637,5570,3590.23,1.78,0.64,304,25097.51,2024-11-29,amazon
amzn_cmp_00018,Loyalty Retargeting - Value Props SPONSORED_BRANDS,amzn_ag_00180,Manual Exact 11,kitchen storage,SPONSORED_BRANDS,636419,32605,27481.23,5.12,0.84,1997,128820.81,2024-11-30,amazon
amzn_cmp_00019,Cyber Week Cart Abandoners - Gift Guide SPONSORED_BRANDS_VIDEO,amzn_ag_00181,Auto 0,wireless earbuds,SPONSORED_BRANDS_VIDEO,657241,38421,5728.66,5.85,0.15,729,50568.14,2024-11-01,amazon
amzn_cmp_00019,Loyalty Cart Abandoners - Promo Push SPONSORED_BRANDS,amzn_ag_00182,Manual Phrase 1,competitor ASIN,SPONSORED_BRANDS,296135,20804,12100.77,7.03,0.58,922,81043.11,2024-11-02,amazon
amzn_cmp_00019,Black Friday Retargeting - Gift Guide SPONSORED_BRANDS_VIDEO,amzn_ag_00183,Manual Phrase 2,running shoes,SPONSORED_BRANDS_VIDEO,617480,23050,26413.25,3.73,1.15,265,24089.62,2024-11-03,amazon
amzn_cmp_00019,Holiday Lookalike - Top Sellers SPONSORED_DISPLAY,amzn_ag_00184,ASIN Targeting 3,kitchen storage,SPONSORED_DISPLAY,646720,49653,32470.33,7.68,0.65,3567,303196.52,2024-11-04,amazon
amzn_cmp_00019,Evergreen Cart Abandoners - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_00185,ASIN Targeting 4,holiday gifts,SPONSORED_BRANDS_VIDEO,552780,6419,15504.87,1.16,2.42,290,21791.43,2024-11-05,amazon
amzn_cmp_00019,Cyber Week High Intent - Top Sellers SPONSORED_DISPLAY,amzn_ag_00186,Manual Phrase 5,kitchen storage,SPONSORED_DISPLAY,508972,23398,8016.10,4.60,0.34,464,69383.73,2024-11-06,amazon
amzn_cmp_00019,Black Friday Cart Abandoners - Gift Guide SPONSORED_PRODUCTS,amzn_ag_00187,Manual Exact 6,wireless earbuds,SPONSORED_PRODUCTS,521032,38964,19389.79,7.48,0.50,2674,237815.55,2024-11-07,amazon
amzn_cmp_00019,Loyalty Retargeting - Promo Push SPONSORED_DISPLAY,amzn_ag_00188,Manual Phrase 7,holiday gifts,SPONSORED_DISPLAY,316633,13927,3926.03,4.40,0.28,1029,117936.99,2024-11-08,amazon
amzn_cmp_00019,Cyber Week Lookalike - Promo Push SPONSORED_PRODUCTS,amzn_ag_00189,Manual Exact 8,competitor ASIN,SPONSORED_PRODUCTS,487425,23732,26202.30,4.87,1.10,1419,65953.89,2024-11-09,amazon
amzn_cmp_00019,New Arrivals Lapsed Customers - Broad SPONSORED_BRANDS_VIDEO,amzn_ag_00190,Auto 9,holiday gifts,SPONSORED_BRANDS_VIDEO,555019,11067,10450.53,1.99,0.94,821,110939.45,2024-11-10,amazon
amzn_cmp_00020,Cyber Week Prospecting - Broad SPONSORED_BRANDS_VIDEO,amzn_ag_00191,Auto 10,competitor ASIN,SPONSORED_BRANDS_VIDEO,192157,4475,8308.49,2.33,1.86,146,18740.21,2024-11-11,amazon
amzn_cmp_00020,Black Friday Retargeting - Core Terms SPONSORED_BRANDS,amzn_ag_00192,Manual Phrase 11,competitor ASIN,SPONSORED_BRANDS,263879,3999,4262.30,1.52,1.07,259,20727.36,2024-11-12,amazon
amzn_cmp_00020,Black Friday Lookalike - Top Sellers SPONSORED_DISPLAY,amzn_ag_00193,Auto 0,kitchen storage,SPONSORED_DISPLAY,763889,57708,9397.47,7.55,0.16,2226,167289.19,2024-11-13,amazon
amzn_cmp_00020,Holiday Lapsed Customers - Broad SPONSORED_BRANDS,amzn_ag_00194,Auto 1,kitchen storage,SPONSORED_BRANDS,263776,17005,12232.04,6.45,0.72,940,114650.01,2024-11-14,amazon
amzn_cmp_00020,Cyber Week Lapsed Customers - Broad SPONSORED_DISPLAY,amzn_ag_00195,Manual Exact 2,running shoes,SPONSORED_DISPLAY,787975,28839,24089.93,3.66,0.84,864,94897.02,2024-11-15,amazon
amzn_cmp_00020,Loyalty High Intent - Value Props SPONSORED_DISPLAY,amzn_ag_00196,Manual Phrase 3,competitor ASIN,SPONSORED_DISPLAY,816872,37781,16332.30,4.63,0.43,1539,86071.64,2024-11-16,amazon
amzn_cmp_00020,Black Friday High Intent - Value Props SPONSORED_BRANDS,amzn_ag_00197,Manual Phrase 4,holiday gifts,SPONSORED_BRANDS,238243,12456,7104.53,5.23,0.57,913,62858.18,2024-11-17,amazon
amzn_cmp_00020,Cyber Week Lookalike - Broad SPONSORED_BRANDS,amzn_ag_00198,ASIN Targeting 5,competitor ASIN,SPONSORED_BRANDS,645556,48119,23004.91,7.45,0.48,3449,162335.41,2024-11-18,amazon
amzn_cmp_00020,Loyalty Prospecting - Gift Guide SPONSORED_DISPLAY,amzn_ag_00199,Auto 6,wireless earbuds,SPONSORED_DISPLAY,178149,8848,6016.31,4.97,0.68,471,29863.83,2024-11-19,amazon
amzn_cmp_00020,New Arrivals High Intent - Value Props SPONSORED_BRANDS_VIDEO,amzn_ag_00200,Manual Phrase 7,wireless earbuds,SPONSORED_BRANDS_VIDEO,822266,10870,27983.99,1.32,2.57,498,60142.29,2024-11-20,amazon
amzn_cmp_00021,Evergreen Prospecting - Core Terms SPONSORED_BRANDS,amzn_ag_00201,Auto 8,competitor ASIN,SPONSORED_BRANDS,80126,4951,2409.91,6.18,0.49,210,25830.99,2024-11-21,amazon
amzn_cmp_00021,Cyber Week Retargeting - Gift Guide SPONSORED_BRANDS,amzn_ag_00202,Manual Phrase 9,competitor ASIN,SPONSORED_BRANDS,248414,1205,7523.83,0.49,6.24,80,9638.83,2024-11-22,amazon
amzn_cmp_00021,Holiday Prospecting - Core Terms SPONSORED_BRANDS,amzn_ag_00203,ASIN Targeting 10,running shoes,SPONSORED_BRANDS,222569,15273,4679.95,6.86,0.31,1110,54770.54,2024-11-23,amazon
amzn_cmp_00021,Holiday Retargeting - Core Terms SPONSORED_DISPLAY,amzn_ag_00204,Auto 11,wireless earbuds,SPONSORED_DISPLAY,524278,20889,26876.18,3.98,1.29,671,48971.86,2024-11-24,amazon
amzn_cmp_00021,Holiday Prospecting - Top Sellers SPONSORED_PRODUCTS,amzn_ag_00205,ASIN Targeting 0,kitchen storage,SPONSORED_PRODUCTS,920400,67685,30820.08,7.35,0.46,1409,164217.91,2024-11-25,amazon
amzn_cmp_00021,Evergreen High Intent - Gift Guide SPONSORED_BRANDS_VIDEO,amzn_ag_00206,ASIN Targeting 1,holiday gifts,SPONSORED_BRANDS_VIDEO,265041,13062,11982.94,4.93,0.92,466,60952.39,2024-11-26,amazon
amzn_cmp_00021,Evergreen Lapsed Customers - Core Terms SPONSORED_DISPLAY,amzn_ag_00207,Manual Phrase 2,competitor ASIN,SPONSORED_DISPLAY,796725,8032,7964.83,1.01,0.99,441,53701.68,2024-11-27,amazon
amzn_cmp_00021,Evergreen Retargeting - Gift Guide SPONSORED_BRANDS,amzn_ag_00208,ASIN Targeting 3,running shoes,SPONSORED_BRANDS,917658,22193,20996.45,2.42,0.95,1471,100270.87,2024-11-28,amazon
amzn_cmp_00021,Evergreen Lookalike - Value Props SPONSORED_DISPLAY,amzn_ag_00209,Manual Exact 4,competitor ASIN,SPONSORED_DISPLAY,640368,25368,11189.07,3.96,0.44,1647,212437.81,2024-11-29,amazon
amzn_cmp_00021,New Arrivals Lapsed Customers - Value Props SPONSORED_DISPLAY,amzn_ag_00210,ASIN Targeting 5,running shoes,SPONSORED_DISPLAY,170451,10242,5147.78,6.01,0.50,556,74340.52,2024-11-30,amazon
amzn_cmp_00022,Black Friday Lapsed Customers - Value Props SPONSORED_DISPLAY,amzn_ag_00211,Manual Phrase 6,kitchen storage,SPONSORED_DISPLAY,292433,7576,6090.80,2.59,0.80,71,9865.17,2024-11-01,amazon
amzn_cmp_00022,Loyalty Lookalike - Value Props SPONSORED_DISPLAY,amzn_ag_00212,Manual Exact 7,kitchen storage,SPONSORED_DISPLAY,474099,21413,21939.68,4.52,1.02,1328,149597.89,2024-11-02,amazon
amzn_cmp_00022,Black Friday Retargeting - Core Terms SPONSORED_PRODUCTS,amzn_ag_00213,Auto 8,holiday gifts,SPONSORED_PRODUCTS,439255,23142,6050.92,5.27,0.26,1422,50441.91,2024-11-03,amazon
amzn_cmp_00022,Black Friday Lookalike - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_00214,Manual Exact 9,holiday gifts,SPONSORED_BRANDS_VIDEO,56919,2321,754.21,4.08,0.32,66,7056.86,2024-11-04,amazon
amzn_cmp_00022,Cyber Week Lapsed Customers - Top Sellers SPONSORED_DISPLAY,amzn_ag_00215,Auto 10,wireless earbuds,SPONSORED_DISPLAY,389017,26558,2901.26,6.83,0.11,882,90860.83,2024-11-05,amazon
amzn_cmp_00022,New Arrivals Lookalike - Broad SPONSORED_PRODUCTS,amzn_ag_00216,ASIN Targeting 11,wireless earbuds,SPONSORED_PRODUCTS,896637,65929,43463.24,7.35,0.66,3008,171016.30,2024-11-06,amazon
amzn_cmp_00022,Holiday Prospecting - Broad SPONSORED_BRANDS,amzn_ag_00217,Auto 0,running shoes,SPONSORED_BRANDS,442007,22580,13039.17,5.11,0.58,1604,223783.65,2024-11-07,amazon
amzn_cmp_00022,Evergreen Lookalike - Value Props SPONSORED_BRANDS_VIDEO,amzn_ag_00218,Manual Phrase 1,wireless earbuds,SPONSORED_BRANDS_VIDEO,27478,1788,1291.88,6.51,0.72,109,13117.35,2024-11-08,amazon
amzn_cmp_00022,Holiday Prospecting - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_00219,Auto 2,competitor ASIN,SPONSORED_BRANDS_VIDEO,215969,15496,1677.14,7.18,0.11,326,17495.09,2024-11-09,amazon
amzn_cmp_00022,Holiday Cart Abandoners - Broad SPONSORED_BRANDS_VIDEO,amzn_ag_00220,Manual Phrase 3,competitor ASIN,SPONSORED_BRANDS_VIDEO,412796,15862,13263.05,3.84,0.84,790,113381.09,2024-11-10,amazon
amzn_cmp_00023,Loyalty Cart Abandoners - Core Terms SPONSORED_DISPLAY,amzn_ag_00221,Manual Exact 4,competitor ASIN,SPONSORED_DISPLAY,113860,2003,5459.03,1.76,2.73,81,4244.43,2024-11-11,amazon
amzn_cmp_00023,Evergreen High Intent - Broad SPONSORED_BRANDS_VIDEO,amzn_ag_00222,Auto 5,running shoes,SPONSORED_BRANDS_VIDEO,692014,51580,20543.02,7.45,0.40,2424,228843.76,2024-11-12,amazon
amzn_cmp_00023,Black Friday High Intent - Value Props SPONSORED_PRODUCTS,amzn_ag_00223,Auto 6,running shoes,SPONSORED_PRODUCTS,948807,13045,37944.34,1.37,2.91,106,11405.95,2024-11-13,amazon
amzn_cmp_00023,New Arrivals Lapsed Customers - Broad SPONSORED_BRANDS,amzn_ag_00224,Manual Phrase 7,kitchen storage,SPONSORED_BRANDS,755089,9467,6657.40,1.25,0.70,362,41717.79,2024-11-14,amazon
amzn_cmp_00023,Evergreen Cart Abandoners - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_00225,ASIN Targeting 8,holiday gifts,SPONSORED_BRANDS_VIDEO,31902,1251,1006.91,3.92,0.80,34,1523.30,2024-11-15,amazon
amzn_cmp_00023,Black Friday Cart Abandoners - Core Terms SPONSORED_PRODUCTS,amzn_ag_00226,Manual Exact 9,kitchen storage,SPONSORED_PRODUCTS,591558,20916,6308.41,3.54,0.30,1553,84964.57,2024-11-16,amazon
amzn_cmp_00023,Cyber Week High Intent - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_00227,ASIN Targeting 10,holiday gifts,SPONSORED_BRANDS_VIDEO,390470,1673,6622.95,0.43,3.96,89,9632.23,2024-11-17,amazon
amzn_cmp_00023,Holiday Cart Abandoners - Broad SPONSORED_DISPLAY,amzn_ag_00228,Manual Phrase 11,holiday gifts,SPONSORED_DISPLAY,751537,28951,26553.59,3.85,0.92,944,104892.82,2024-11-18,amazon
