Campaign ID,Campaign Name,Ad Group ID,Ad Group Name,Creative ID,Creative Name,Advertiser ID,Advertiser Name,Channel,Impressions,Clicks,Advertiser Cost (Adv Currency),CTR,CPM,CPC,Total Conversions,Date,platform
ttd_cmp_00009,Evergreen Retargeting - Core Terms CTV,ttd_ag_00115,Behavioral CTV,ttd_cr_00115,CTV Creative 4,998877,Northstar Retail,CTV,446466,33783,10629.18,7.57,23.81,0.31,1692,2024-11-25,ttd
ttd_cmp_00009,Evergreen Retargeting - Broad Online Video,ttd_ag_00116,Contextual Online Video,ttd_cr_00116,Online Video Creative 5,998877,Northstar Retail,Online Video,637305,27630,20660.44,4.34,32.42,0.75,889,2024-11-26,ttd
ttd_cmp_00009,Cyber Week Retargeting - Core Terms Display,ttd_ag_00117,Lookalike Display,ttd_cr_00117,Display Creative 6,998877,Northstar Retail,Display,423255,12067,20446.63,2.85,48.31,1.69,918,2024-11-27,ttd
ttd_cmp_00009,Black Friday Retargeting - Core Terms Native,ttd_ag_00118,Behavioral Native,ttd_cr_00118,Native Creative 7,998877,Northstar Retail,Native,174149,557,4234.87,0.32,24.32,7.60,5,2024-11-28,ttd
ttd_cmp_00009,Loyalty Retargeting - Broad Online Video,ttd_ag_00119,Lookalike Online Video,ttd_cr_00119,Online Video Creative 8,998877,Northstar Retail,Online Video,945034,59571,21300.80,6.30,22.54,0.36,3816,2024-11-29,ttd
ttd_cmp_00009,Loyalty Prospecting - Broad Display,ttd_ag_00120,Retargeting Display,ttd_cr_00120,Display Creative 9,998877,Northstar Retail,Display,929489,23313,27654.25,2.51,29.75,1.19,500,2024-11-30,ttd
ttd_cmp_00009,Holiday Lapsed Customers - Broad Audio,ttd_ag_00121,Lookalike Audio,ttd_cr_00121,Audio Creative 0,998877,Northstar Retail,Audio,876932,11231,13307.15,1.28,15.17,1.18,326,2024-11-01,ttd
ttd_cmp_00009,New Arrivals Lookalike - Gift Guide CTV,ttd_ag_00122,Contextual CTV,ttd_cr_00122,CTV Creative 1,998877,Northstar Retail,CTV,345691,23014,13314.54,6.66,38.52,0.58,919,2024-11-02,ttd
ttd_cmp_00009,Loyalty Lapsed Customers - Gift Guide Online Video,ttd_ag_00123,Contextual Online Video,ttd_cr_00123,Online Video Creative 2,998877,Northstar Retail,Online Video,865807,62741,34768.64,7.25,40.16,0.55,2118,2024-11-03,ttd
ttd_cmp_00009,Black Friday Lookalike - Core Terms Native,ttd_ag_00124,Lookalike Native,ttd_cr_00124,Native Creative 3,998877,Northstar Retail,Native,214938,10065,5034.01,4.68,23.42,0.50,141,2024-11-04,ttd
ttd_cmp_00009,Black Friday High Intent - Promo Push Display,ttd_ag_00125,Contextual Display,ttd_cr_00125,Display Creative 4,998877,Northstar Retail,Display,332528,22001,14711.80,6.62,44.24,0.67,989,2024-11-05,ttd
ttd_cmp_00009,Holiday High Intent - Value Props Audio,ttd_ag_00126,Lookalike Audio,ttd_cr_00126,Audio Creative 5,998877,Northstar Retail,Audio,865262,38273,37308.22,4.42,43.12,0.97,1084,2024-11-06,ttd
ttd_cmp_00010,Evergreen Retargeting - Top Sellers CTV,ttd_ag_00127,Contextual CTV,ttd_cr_00127,CTV Creative 6,998877,Northstar Retail,CTV,343577,7670,15493.14,2.23,45.09,2.02,106,2024-11-07,ttd
ttd_cmp_00010,Black Friday Lookalike - Broad CTV,ttd_ag_00128,Behavioral CTV,ttd_cr_00128,CTV Creative 7,998877,Northstar Retail,CTV,906651,58432,15161.85,6.44,16.72,0.26,3018,2024-11-08,ttd
ttd_cmp_00010,Black Friday Lookalike - Broad CTV,ttd_ag_00129,Behavioral CTV,ttd_cr_00129,CTV Creative 8,998877,Northstar Retail,CTV,319284,12700,15715.82,3.98,49.22,1.24,551,2024-11-09,ttd
ttd_cmp_00010,Holiday Retargeting - Promo Push Audio,ttd_ag_00130,Behavioral Audio,ttd_cr_00130,Audio Creative 9,998877,Northstar Retail,Audio,584292,44959,31501.58,7.69,53.91,0.70,2717,2024-11-10,ttd
ttd_cmp_00010,Evergreen Retargeting - Top Sellers Audio,ttd_ag_00131,Lookalike Audio,ttd_cr_00131,Audio Creative 0,998877,Northstar Retail,Audio,252792,1901,8653.73,0.75,34.23,4.55,71,2024-11-11,ttd
ttd_cmp_00010,New Arrivals Lookalike - Promo Push Display,ttd_ag_00132,Behavioral Display,ttd_cr_00132,Display Creative 1,998877,Northstar Retail,Display,388549,19739,12523.40,5.08,32.23,0.63,774,2024-11-12,ttd
ttd_cmp_00010,New Arrivals Lapsed Customers - Broad CTV,ttd_ag_00133,Contextual CTV,ttd_cr_00133,CTV Creative 2,998877,Northstar Retail,CTV,360592,17049,8642.51,4.73,23.97,0.51,1077,2024-11-13,ttd
ttd_cmp_00010,Evergreen Cart Abandoners - Value Props Display,ttd_ag_00134,Behavioral Display,ttd_cr_00134,Display Creative 3,998877,Northstar Retail,Display,41700,712,1077.75,1.71,25.85,1.51,21,2024-11-14,ttd
ttd_cmp_00010,Cyber Week Cart Abandoners - Core Terms Audio,ttd_ag_00135,Behavioral Audio,ttd_cr_00135,Audio Creative 4,998877,Northstar Retail,Audio,396723,24508,21667.98,6.18,54.62,0.88,798,2024-11-15,ttd
ttd_cmp_00010,Loyalty Retargeting - Core Terms Display,ttd_ag_00136,Contextual Display,ttd_cr_00136,Display Creative 5,998877,Northstar Retail,Display,37287,2842,539.48,7.62,14.47,0.19,201,2024-11-16,ttd
ttd_cmp_00010,New Arrivals Retargeting - Top Sellers Native,ttd_ag_00137,Retargeting Native,ttd_cr_00137,Native Creative 6,998877,Northstar Retail,Native,631405,12604,25292.98,2.00,40.06,2.01,308,2024-11-17,ttd
ttd_cmp_00010,New Arrivals Prospecting - Value Props CTV,ttd_ag_00138,Retargeting CTV,ttd_cr_00138,CTV Creative 7,998877,Northstar Retail,CTV,921839,69143,32936.59,7.50,35.73,0.48,2691,2024-11-18,ttd
ttd_cmp_00010,Loyalty Retargeting - Broad Online Video,ttd_ag_00139,Retargeting Online Video,ttd_cr_00139,Online Video Creative 8,998877,Northstar Retail,Online Video,455423,14900,6851.46,3.27,15.04,0.46,1018,2024-11-19,ttd
ttd_cmp_00010,Black Friday Retargeting - Value Props CTV,ttd_ag_00140,Lookalike CTV,ttd_cr_00140,CTV Creative 9,998877,Northstar Retail,CTV,259795,7989,2734.17,3.08,10.52,0.34,121,2024-11-20,ttd
ttd_cmp_00011,Black Friday Cart Abandoners - Broad Native,ttd_ag_00141,Contextual Native,ttd_cr_00141,Native Creative 0,998877,Northstar Retail,Native,869377,30561,27972.68,3.52,32.18,0.92,1452,2024-11-21,ttd
ttd_cmp_00011,Evergreen Cart Abandoners - Gift Guide Display,ttd_ag_00142,Retargeting Display,ttd_cr_00142,Display Creative 1,998877,Northstar Retail,Display,948437,14530,43600.46,1.53,45.97,3.00,798,2024-11-22,ttd
ttd_cmp_00011,Cyber Week Retargeting - Broad Display,ttd_ag_00143,Lookalike Display,ttd_cr_00143,Display Creative 2,998877,Northstar Retail,Display,575659,18337,9795.09,3.19,17.02,0.53,995,2024-11-23,ttd
ttd_cmp_00011,Black Friday High Intent - Promo Push Native,ttd_ag_00144,Behavioral Native,ttd_cr_00144,Native Creative 3,998877,Northstar Retail,Native,484295,24591,26033.34,5.08,53.76,1.06,588,2024-11-24,ttd
ttd_cmp_00011,Holiday Lapsed Customers - Top Sellers Audio,ttd_ag_00145,Contextual Audio,ttd_cr_00145,Audio Creative 4,998877,Northstar Retail,Audio,324089,4115,5929.63,1.27,18.30,1.44,54,2024-11-25,ttd
ttd_cmp_00011,Holiday Lookalike - Broad Audio,ttd_ag_00146,Lookalike Audio,ttd_cr_00146,Audio Creative 5,998877,Northstar Retail,Audio,184795,6831,3403.33,3.70,18.42,0.50,408,2024-11-26,ttd
ttd_cmp_00011,New Arrivals Lookalike - Value Props CTV,ttd_ag_00147,Retargeting CTV,ttd_cr_00147,CTV Creative 6,998877,Northstar Retail,CTV,531575,32123,17962.13,6.04,33.79,0.56,1081,2024-11-27,ttd
ttd_cmp_00011,New Arrivals Lookalike - Gift Guide Online Video,ttd_ag_00148,Lookalike Online Video,ttd_cr_00148,Online Video Creative 7,998877,Northstar Retail,Online Video,944643,41347,26567.39,4.38,28.12,0.64,2786,2024-11-28,ttd
ttd_cmp_00011,Loyalty Retargeting - Broad Online Video,ttd_ag_00149,Contextual Online Video,ttd_cr_00149,Online Video Creative 8,998877,Northstar Retail,Online Video,184666,6096,2930.89,3.30,15.87,0.48,433,2024-11-29,ttd
ttd_cmp_00011,Evergreen Retargeting - Gift Guide Display,ttd_ag_00150,Behavioral Display,ttd_cr_00150,Display Creative 9,998877,Northstar Retail,Display,332582,5477,9755.49,1.65,29.33,1.78,347,2024-11-30,ttd
ttd_cmp_00011,New Arrivals Lapsed Customers - Broad Display,ttd_ag_00151,Retargeting Display,ttd_cr_00151,Display Creative 0,998877,Northstar Retail,Display,106054,2992,4338.42,2.82,40.91,1.45,135,2024-11-01,ttd
ttd_cmp_00011,New Arrivals High Intent - Top Sellers Online Video,ttd_ag_00152,Contextual Online Video,ttd_cr_00152,Online Video Creative 1,998877,Northstar Retail,Online Video,576196,21527,21321.31,3.74,37.00,0.99,1209,2024-11-02,ttd
ttd_cmp_00011,Black Friday Lapsed Customers - Core Terms Native,ttd_ag_00153,Contextual Native,ttd_cr_00153,Native Creative 2,998877,Northstar Retail,Native,500537,17551,24007.35,3.51,47.96,1.37,1256,2024-11-03,ttd
ttd_cmp_00011,Holiday Cart Abandoners - Gift Guide Display,ttd_ag_00154,Behavioral Display,ttd_cr_00154,Display Creative 3,998877,Northstar Retail,Display,859941,18345,40749.90,2.13,47.39,2.22,927,2024-11-04,ttd
ttd_cmp_00012,Evergreen Cart Abandoners - Gift Guide Native,ttd_ag_00155,Lookalike Native,ttd_cr_00155,Native Creative 4,998877,Northstar Retail,Native,730065,50873,28093.36,6.97,38.48,0.55,3646,2024-11-05,ttd
ttd_cmp_00012,Cyber Week Prospecting - Gift Guide Display,ttd_ag_00156,Lookalike Display,ttd_cr_00156,Display Creative 5,998877,Northstar Retail,Display,647829,26820,28452.95,4.14,43.92,1.06,702,2024-11-06,ttd
ttd_cmp_00012,Holiday Retargeting - Gift Guide Display,ttd_ag_00157,Contextual Display,ttd_cr_00157,Display Creative 6,998877,Northstar Retail,Display,831102,56172,31095.83,6.76,37.42,0.55,2624,2024-11-07,ttd
ttd_cmp_00012,Loyalty Lookalike - Core Terms Online Video,ttd_ag_00158,Behavioral Online Video,ttd_cr_00158,Online Video Creative 7,998877,Northstar Retail,Online Video,94414,553,3478.25,0.59,36.84,6.29,9,2024-11-08,ttd
ttd_cmp_00012,New Arrivals Lookalike - Broad CTV,ttd_ag_00159,Contextual CTV,ttd_cr_00159,CTV Creative 8,998877,Northstar Retail,CTV,875309,31371,20671.26,3.58,23.62,0.66,700,2024-11-09,ttd
ttd_cmp_00012,Loyalty Lookalike - Core Terms Display,ttd_ag_00160,Contextual Display,ttd_cr_00160,Display Creative 9,998877,Northstar Retail,Display,138559,10695,4652.14,7.72,33.58,0.43,301,2024-11-10,ttd
ttd_cmp_00012,Cyber Week Lookalike - Top Sellers Online Video,ttd_ag_00161,Contextual Online Video,ttd_cr_00161,Online Video Creative 0,998877,Northstar Retail,Online Video,724256,48825,35910.79,6.74,49.58,0.74,1352,2024-11-11,ttd
ttd_cmp_00012,New Arrivals Cart Abandoners - Gift Guide CTV,ttd_ag_00162,Retargeting CTV,ttd_cr_00162,CTV Creative 1,998877,Northstar Retail,CTV,568012,3464,22755.83,0.61,40.06,6.57,191,2024-11-12,ttd
ttd_cmp_00012,Cyber Week Lookalike - Promo Push Audio,ttd_ag_00163,Behavioral Audio,ttd_cr_00163,Audio Creative 2,998877,Northstar Retail,Audio,830167,17022,39994.81,2.05,48.18,2.35,476,2024-11-13,ttd
ttd_cmp_00012,Loyalty Prospecting - Promo Push Online Video,ttd_ag_00164,Contextual Online Video,ttd_cr_00164,Online Video Creative 3,998877,Northstar Retail,Online Video,415173,9790,5431.52,2.36,13.08,0.55,307,2024-11-14,ttd
ttd_cmp_00012,Holiday Retargeting - Top Sellers CTV,ttd_ag_00165,Behavioral CTV,ttd_cr_00165,CTV Creative 4,998877,Northstar Retail,CTV,425301,25062,5404.64,5.89,12.71,0.22,1221,2024-11-15,ttd
ttd_cmp_00012,Black Friday Retargeting - Top Sellers Online Video,ttd_ag_00166,Contextual Online Video,ttd_cr_00166,Online Video Creative 5,998877,Northstar Retail,Online Video,423444,23908,5643.60,5.65,13.33,0.24,509,2024-11-16,ttd
ttd_cmp_00012,New Arrivals Cart Abandoners - Core Terms Audio,ttd_ag_00167,Retargeting Audio,ttd_cr_00167,Audio Creative 6,998877,Northstar Retail,Audio,77195,2095,622.65,2.71,8.07,0.30,72,2024-11-17,ttd
ttd_cmp_00012,Evergreen Lapsed Customers - Core Terms Display,ttd_ag_00168,Behavioral Display,ttd_cr_00168,Display Creative 7,998877,Northstar Retail,Display,112971,8551,3592.93,7.57,31.80,0.42,284,2024-11-18,ttd
ttd_cmp_00013,Loyalty Lookalike - Promo Push Display,ttd_ag_00169,Contextual Display,ttd_cr_00169,Display Creative 8,998877,Northstar Retail,Display,415412,8726,19753.05,2.10,47.55,2.26,519,2024-11-19,ttd
ttd_cmp_00013,Cyber Week Cart Abandoners - Gift Guide CTV,ttd_ag_00170,Retargeting CTV,ttd_cr_00170,CTV Creative 9,998877,Northstar Retail,CTV,104100,3839,3277.12,3.69,31.48,0.85,115,2024-11-20,ttd
ttd_cmp_00013,Holiday High Intent - Gift Guide CTV,ttd_ag_00171,Lookalike CTV,ttd_cr_00171,CTV Creative 0,998877,Northstar Retail,CTV,352043,11591,3190.51,3.29,9.06,0.28,263,2024-11-21,ttd
ttd_cmp_00013,Loyalty High Intent - Value Props Display,ttd_ag_00172,Contextual Display,ttd_cr_00172,Display Creative 1,998877,Northstar Retail,Display,473106,11772,21317.22,2.49,45.06,1.81,719,2024-11-22,ttd
ttd_cmp_00013,Holiday Lapsed Customers - Top Sellers Display,ttd_ag_00173,Contextual Display,ttd_cr_00173,Display Creative 2,998877,Northstar Retail,Display,610919,15546,27695.01,2.54,45.33,1.78,577,2024-11-23,ttd
ttd_cmp_00013,Evergreen Prospecting - Gift Guide Native,ttd_ag_00174,Contextual Native,ttd_cr_00174,Native Creative 3,998877,Northstar Retail,Native,936677,3310,16603.87,0.35,17.73,5.02,44,2024-11-24,ttd
ttd_cmp_00013,Holiday Prospecting - Top Sellers CTV,ttd_ag_00175,Lookalike CTV,ttd_cr_00175,CTV Creative 4,998877,Northstar Retail,CTV,608286,34717,26441.47,5.71,43.47,0.76,2321,2024-11-25,ttd
ttd_cmp_00013,Holiday Lookalike - Gift Guide Audio,ttd_ag_00176,Retargeting Audio,ttd_cr_00176,Audio Creative 5,998877,Northstar Retail,Audio,564367,17978,14130.13,3.19,25.04,0.79,647,2024-11-26,ttd
ttd_cmp_00013,Holiday Lapsed Customers - Gift Guide Online Video,ttd_ag_00177,Retargeting Online Video,ttd_cr_00177,Online Video Creative 6,998877,Northstar Retail,Online Video,740378,29619,38001.50,4.00,51.33,1.28,1628,2024-11-27,ttd
ttd_cmp_00013,Cyber Week High Intent - Top Sellers Display,ttd_ag_00178,Retargeting Display,ttd_cr_00178,Display Creative 7,998877,Northstar Retail,Display,29341,1325,1069.23,4.52,36.44,0.81,102,2024-11-28,ttd
ttd_cmp_00013,Loyalty Cart Abandoners - Gift Guide Native,ttd_ag_00179,Behavioral Native,ttd_cr_00179,Native Creative 8,998877,Northstar Retail,Native,124110,1956,1416.16,1.58,11.41,0.72,62,2024-11-29,ttd
ttd_cmp_00013,Black Friday Lookalike - Value Props Online Video,ttd_ag_00180,Lookalike Online Video,ttd_cr_00180,Online Video Creative 9,998877,Northstar Retail,Online Video,837084,19062,32602.39,2.28,38.95,1.71,412,2024-11-30,ttd
ttd_cmp_00013,Black Friday Retargeting - Core Terms Native,ttd_ag_00181,Retargeting Native,ttd_cr_00181,Native Creative 0,998877,Northstar Retail,Native,367710,25631,4004.20,6.97,10.89,0.16,1690,2024-11-01,ttd
ttd_cmp_00013,Loyalty Lookalike - Promo Push CTV,ttd_ag_00182,Behavioral CTV,ttd_cr_00182,CTV Creative 1,998877,Northstar Retail,CTV,909190,37809,46195.63,4.16,50.81,1.22,2598,2024-11-02,ttd
ttd_cmp_00014,New Arrivals Lookalike - Value Props CTV,ttd_ag_00183,Lookalike CTV,ttd_cr_00183,CTV Creative 2,998877,Northstar Retail,CTV,394129,25081,15705.56,6.36,39.85,0.63,783,2024-11-03,ttd
ttd_cmp_00014,Loyalty Retargeting - Top Sellers Online Video,ttd_ag_00184,Retargeting Online Video,ttd_cr_00184,Online Video Creative 3,998877,Northstar Retail,Online Video,545757,18145,9322.27,3.32,17.08,0.51,267,2024-11-04,ttd
ttd_cmp_00014,Evergreen High Intent - Value Props Online Video,ttd_ag_00185,Lookalike Online Video,ttd_cr_00185,Online Video Creative 4,998877,Northstar Retail,Online Video,536691,31819,4875.31,5.93,9.08,0.15,629,2024-11-05,ttd
ttd_cmp_00014,Evergreen Lapsed Customers - Value Props Audio,ttd_ag_00186,Behavioral Audio,ttd_cr_00186,Audio Creative 5,998877,Northstar Retail,Audio,556965,27333,25868.98,4.91,46.45,0.95,580,2024-11-06,ttd
ttd_cmp_00014,Loyalty High Intent - Broad Audio,ttd_ag_00187,Behavioral Audio,ttd_cr_00187,Audio Creative 6,998877,Northstar Retail,Audio,668839,33165,31720.54,4.96,47.43,0.96,1909,2024-11-07,ttd
ttd_cmp_00014,Holiday Retargeting - Gift Guide Display,ttd_ag_00188,Contextual Display,ttd_cr_00188,Display Creative 7,998877,Northstar Retail,Display,596365,30460,15582.74,5.11,26.13,0.51,2249,2024-11-08,ttd
ttd_cmp_00014,Cyber Week Lapsed Customers - Core Terms Online Video,ttd_ag_00189,Lookalike Online Video,ttd_cr_00189,Online Video Creative 8,998877,Northstar Retail,Online Video,846424,10192,30965.14,1.20,36.58,3.04,537,2024-11-09,ttd
ttd_cmp_00014,Holiday Lookalike - Top Sellers CTV,ttd_ag_00190,Retargeting CTV,ttd_cr_00190,CTV Creative 9,998877,Northstar Retail,CTV,394879,22636,3098.58,5.73,7.85,0.14,765,2024-11-10,ttd
ttd_cmp_00014,Holiday Prospecting - Promo Push Display,ttd_ag_00191,Lookalike Display,ttd_cr_00191,Display Creative 0,998877,Northstar Retail,Display,922017,25372,16322.93,2.75,17.70,0.64,1063,2024-11-11,ttd
ttd_cmp_00014,Cyber Week Lapsed Customers - Top Sellers Online Video,ttd_ag_00192,Retargeting Online Video,ttd_cr_00192,Online Video Creative 1,998877,Northstar Retail,Online Video,263305,17082,4939.83,6.49,18.76,0.29,538,2024-11-12,ttd
ttd_cmp_00014,Evergreen Prospecting - Broad CTV,ttd_ag_00193,Behavioral CTV,ttd_cr_00193,CTV Creative 2,998877,Northstar Retail,CTV,312473,20087,5430.57,6.43,17.38,0.27,1060,2024-11-13,ttd
ttd_cmp_00014,Black Friday Lapsed Customers - Top Sellers Audio,ttd_ag_00194,Retargeting Audio,ttd_cr_00194,Audio Creative 3,998877,Northstar Retail,Audio,710487,7933,38526.30,1.12,54.23,4.86,302,2024-11-14,ttd
ttd_cmp_00014,Loyalty Lookalike - Top Sellers Display,ttd_ag_00195,Behavioral Display,ttd_cr_00195,Display Creative 4,998877,Northstar Retail,Display,252062,17932,3296.25,7.11,13.08,0.18,1262,2024-11-15,ttd
ttd_cmp_00014,Cyber Week Lapsed Customers - Broad Native,ttd_ag_00196,Retargeting Native,ttd_cr_00196,Native Creative 5,998877,Northstar Retail,Native,414157,31767,21494.94,7.67,51.90,0.68,304,2024-11-16,ttd
ttd_cmp_00015,Loyalty Retargeting - Broad Online Video,ttd_ag_00197,Lookalike Online Video,ttd_cr_00197,Online Video Creative 6,998877,Northstar Retail,Online Video,302572,20377,8472.55,6.73,28.00,0.42,425,2024-11-17,ttd
ttd_cmp_00015,Evergreen High Intent - Top Sellers Audio,ttd_ag_00198,Behavioral Audio,ttd_cr_00198,Audio Creative 7,998877,Northstar Retail,Audio,719197,13358,8003.97,1.86,11.13,0.60,320,2024-11-18,ttd
ttd_cmp_00015,Loyalty Prospecting - Value Props Online Video,ttd_ag_00199,Contextual Online Video,ttd_cr_00199,Online Video Creative 8,998877,Northstar Retail,Online Video,895335,4726,34727.78,0.53,38.79,7.35,76,2024-11-19,ttd
ttd_cmp_00015,Black Friday Cart Abandoners - Gift Guide Display,ttd_ag_00200,Behavioral Display,ttd_cr_00200,Display Creative 9,998877,Northstar Retail,Display,131189,425,2157.72,0.32,16.45,5.08,10,2024-11-20,ttd
ttd_cmp_00015,Evergreen Lookalike - Gift Guide Online Video,ttd_ag_00201,Lookalike Online Video,ttd_cr_00201,Online Video Creative 0,998877,Northstar Retail,Online Video,630677,6983,27726.52,1.11,43.96,3.97,497,2024-11-21,ttd
ttd_cmp_00015,New Arrivals Lapsed Customers - Gift Guide Native,ttd_ag_00202,Retargeting Native,ttd_cr_00202,Native Creative 1,998877,Northstar Retail,Native,602347,4567,7716.86,0.76,12.81,1.69,318,2024-11-22,ttd
ttd_cmp_00015,Black Friday Prospecting - Core Terms CTV,ttd_ag_00203,Retargeting CTV,ttd_cr_00203,CTV Creative 2,998877,Northstar Retail,CTV,159038,1890,7668.65,1.19,48.22,4.06,64,2024-11-23,ttd
ttd_cmp_00015,Black Friday Cart Abandoners - Broad Online Video,ttd_ag_00204,Behavioral Online Video,ttd_cr_00204,Online Video Creative 3,998877,Northstar Retail,Online Video,179792,13210,2338.55,7.35,13.01,0.18,607,2024-11-24,ttd
ttd_cmp_00015,New Arrivals Retargeting - Broad Audio,ttd_ag_00205,Contextual Audio,ttd_cr_00205,Audio Creative 4,998877,Northstar Retail,Audio,713551,6217,15255.38,0.87,21.38,2.45,258,2024-11-25,ttd
ttd_cmp_00015,Evergreen High Intent - Broad Online Video,ttd_ag_00206,Retargeting Online Video,ttd_cr_00206,Online Video Creative 5,998877,Northstar Retail,Online Video,276093,5284,13152.25,1.91,47.64,2.49,345,2024-11-26,ttd
ttd_cmp_00015,Evergreen Lookalike - Gift Guide CTV,ttd_ag_00207,Lookalike CTV,ttd_cr_00207,CTV Creative 6,998877,Northstar Retail,CTV,160383,11351,8318.75,7.08,51.87,0.73,857,2024-11-27,ttd
ttd_cmp_00015,New Arrivals Retargeting - Value Props Native,ttd_ag_00208,Contextual Native,ttd_cr_00208,Native Creative 7,998877,Northstar Retail,Native,137392,3727,2127.10,2.71,15.48,0.57,165,2024-11-28,ttd
ttd_cmp_00015,Black Friday Lapsed Customers - Top Sellers Audio,ttd_ag_00209,Contextual Audio,ttd_cr_00209,Audio Creative 8,998877,Northstar Retail,Audio,639867,28454,20976.78,4.45,32.78,0.74,1873,2024-11-29,ttd
ttd_cmp_00015,Evergreen Prospecting - Broad CTV,ttd_ag_00210,Behavioral CTV,ttd_cr_00210,CTV Creative 9,998877,Northstar Retail,CTV,22838,1622,445.14,7.10,19.49,0.27,31,2024-11-30,ttd
ttd_cmp_00016,New Arrivals Lookalike - Value Props Display,ttd_ag_00211,Contextual Display,ttd_cr_00211,Display Creative 0,998877,Northstar Retail,Display,43040,157,2340.82,0.36,54.39,14.91,2,2024-11-01,ttd
ttd_cmp_00016,Evergreen Lapsed Customers - Gift Guide Display,ttd_ag_00212,Lookalike Display,ttd_cr_00212,Display Creative 1,998877,Northstar Retail,Display,407403,13630,13550.11,3.35,33.26,0.99,1043,2024-11-02,ttd
ttd_cmp_00016,Cyber Week High Intent - Top Sellers Audio,ttd_ag_00213,Contextual Audio,ttd_cr_00213,Audio Creative 2,998877,Northstar Retail,Audio,307323,18299,12905.38,5.95,41.99,0.71,864,2024-11-03,ttd
ttd_cmp_00016,Black Friday Lookalike - Broad Audio,ttd_ag_00214,Retargeting Audio,ttd_cr_00214,Audio Creative 3,998877,Northstar Retail,Audio,841528,11082,44970.97,1.32,53.44,4.06,673,2024-11-04,ttd
ttd_cmp_00016,Cyber Week Lapsed Customers - Core Terms Native,ttd_ag_00215,Lookalike Native,ttd_cr_00215,Native Creative 4,998877,Northstar Retail,Native,942709,61812,47807.86,6.56,50.71,0.77,1708,2024-11-05,ttd
ttd_cmp_00016,Black Friday High Intent - Gift Guide Online Video,ttd_ag_00216,Contextual Online Video,ttd_cr_00216,Online Video Creative 5,998877,Northstar Retail,Online Video,786259,28421,37396.13,3.61,47.56,1.32,1256,2024-11-06,ttd
