campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,account_id,account_name,publisher_platform,platform_position,impressions,clicks,inline_link_clicks,spend,ctr,inline_link_click_ctr,cpm,cpc,purchases,date_start,platform
meta_cmp_0009,Cyber Week Retargeting - Core Terms instagram_stories,meta_adset_00103,Purchasers 180d,meta_ad_00103,Static 0,act_2345678901,Northstar Retail,instagram,instagram_stories,423444,16707,13700,14982.28,3.95,3.24,35.38,0.90,699,11/13/2024,meta
meta_cmp_0009,Black Friday Lookalike - Core Terms instagram_stories,meta_adset_00104,Purchasers 180d,meta_ad_00104,UGC Video 1,act_2345678901,Northstar Retail,instagram,instagram_stories,402277,14186,11633,18911.59,3.53,2.89,47.01,1.33,383,11/14/2024,meta
meta_cmp_0009,Loyalty Retargeting - Top Sellers facebook_feed,meta_adset_00105,Purchasers 180d,meta_ad_00105,Collection 2,act_2345678901,Northstar Retail,facebook,facebook_feed,893517,11236,9214,19463.24,1.26,1.03,21.78,1.73,712,11/15/2024,meta
meta_cmp_0009,Evergreen Lookalike - Core Terms audience_network,meta_adset_00106,Lookalike 2pct,meta_ad_00106,Collection 3,act_2345678901,Northstar Retail,audience,audience_network,571932,31753,26037,10504.25,5.55,4.55,18.37,0.33,1680,11/16/2024,meta
meta_cmp_0009,Evergreen Lookalike - Core Terms audience_network,meta_adset_00107,Broad 18-44,meta_ad_00107,Static 4,act_2345678901,Northstar Retail,audience,audience_network,516275,10707,8780,12200.99,2.07,1.70,23.63,1.14,733,11/17/2024,meta
meta_cmp_0009,Holiday Lapsed Customers - Broad audience_network,meta_adset_00108,Lookalike 2pct,meta_ad_00108,Static 5,act_2345678901,Northstar Retail,audience,audience_network,787053,29910,24526,17769.89,3.80,3.12,22.58,0.59,956,11/18/2024,meta
meta_cmp_0010,Loyalty Cart Abandoners - Promo Push facebook_feed,meta_adset_00109,Site Visitors 30d,meta_ad_00109,UGC Video 0,act_2345678901,Northstar Retail,facebook,facebook_feed,521869,18828,15439,10828.81,3.61,2.96,20.75,0.58,995,11/19/2024,meta
meta_cmp_0010,Black Friday Lapsed Customers - Promo Push instagram_reels,meta_adset_00110,Site Visitors 30d,meta_ad_00110,Carousel 1,act_2345678901,Northstar Retail,instagram,instagram_reels,667306,48669,39909,20070.65,7.29,5.98,30.08,0.41,1569,11/20/2024,meta
meta_cmp_0010,Loyalty Prospecting - Core Terms instagram_reels,meta_adset_00111,Lookalike 2pct,meta_ad_00111,UGC Video 2,act_2345678901,Northstar Retail,instagram,instagram_reels,328639,13124,10762,9608.86,3.99,3.27,29.24,0.73,119,11/21/2024,meta
meta_cmp_0010,New Arrivals Lookalike - Core Terms instagram_reels,meta_adset_00112,Lookalike 2pct,meta_ad_00112,Static 3,act_2345678901,Northstar Retail,instagram,instagram_reels,768005,27650,22673,34211.76,3.60,2.95,44.55,1.24,1806,11/22/2024,meta
meta_cmp_0010,Loyalty Prospecting - Core Terms facebook_feed,meta_adset_00113,Broad 18-44,meta_ad_00113,UGC Video 4,act_2345678901,Northstar Retail,facebook,facebook_feed,146774,2588,2122,1510.34,1.76,1.45,10.29,0.58,91,11/23/2024,meta
meta_cmp_0010,Black Friday Lookalike - Top Sellers instagram_stories,meta_adset_00114,Site Visitors 30d,meta_ad_00114,Static 5,act_2345678901,Northstar Retail,instagram,instagram_stories,256482,5553,4553,12670.82,2.16,1.78,49.40,2.28,153,11/24/2024,meta
meta_cmp_0010,Holiday Cart Abandoners - Broad instagram_stories,meta_adset_00115,Lookalike 2pct,meta_ad_00115,Static 0,act_2345678901,Northstar Retail,instagram,instagram_stories,870313,17754,14558,45855.88,2.04,1.67,52.69,2.58,1242,11/25/2024,meta
meta_cmp_0010,Loyalty Retargeting - Promo Push facebook_feed,meta_adset_00116,Lookalike 2pct,meta_ad_00116,Static 1,act_2345678901,Northstar Retail,facebook,facebook_feed,821079,15231,12489,18068.10,1.86,1.52,22.01,1.19,1145,11/26/2024,meta
meta_cmp_0010,New Arrivals Lookalike - Value Props facebook_feed,meta_adset_00117,Purchasers 180d,meta_ad_00117,Static 2,act_2345678901,Northstar Retail,facebook,facebook_feed,589722,40974,33599,10543.75,6.95,5.70,17.88,0.26,2815,11/27/2024,meta
meta_cmp_0010,Cyber Week Cart Abandoners - Promo Push instagram_stories,meta_adset_00118,Site Visitors 30d,meta_ad_00118,Carousel 3,act_2345678901,Northstar Retail,instagram,instagram_stories,224715,12505,10254,5791.78,5.56,4.56,25.77,0.46,817,11/28/2024,meta
meta_cmp_0010,New Arrivals Lookalike - Broad instagram_stories,meta_adset_00119,Purchasers 180d,meta_ad_00119,Carousel 4,act_2345678901,Northstar Retail,instagram,instagram_stories,338641,20937,17168,9619.50,6.18,5.07,28.41,0.46,1573,11/29/2024,meta
meta_cmp_0010,Loyalty Prospecting - Broad instagram_reels,meta_adset_00120,Purchasers 180d,meta_ad_00120,Collection 5,act_2345678901,Northstar Retail,instagram,instagram_reels,193791,8982,7365,4135.83,4.63,3.80,21.34,0.46,535,11/30/2024,meta
meta_cmp_0011,Cyber Week Prospecting - Gift Guide instagram_reels,meta_adset_00121,Lookalike 2pct,meta_ad_00121,UGC Video 0,act_2345678901,Northstar Retail,instagram,instagram_reels,759635,2165,1775,7101.38,0.29,0.23,9.35,3.28,111,11/01/2024,meta
meta_cmp_0011,Holiday Cart Abandoners - Top Sellers audience_network,meta_adset_00122,Lookalike 2pct,meta_ad_00122,Carousel 1,act_2345678901,Northstar Retail,audience,audience_network,725518,30091,24675,11883.58,4.15,3.40,16.38,0.39,1862,11/02/2024,meta
meta_cmp_0011,Evergreen Retargeting - Core Terms facebook_feed,meta_adset_00123,Broad 18-44,meta_ad_00123,Carousel 2,act_2345678901,Northstar Retail,facebook,facebook_feed,168977,12756,10460,6879.31,7.55,6.19,40.71,0.54,485,11/03/2024,meta
meta_cmp_0011,New Arrivals Lookalike - Core Terms instagram_stories,meta_adset_00124,Lookalike 2pct,meta_ad_00124,UGC Video 3,act_2345678901,Northstar Retail,instagram,instagram_stories,457253,23240,19057,10668.14,5.08,4.17,23.33,0.46,541,11/04/2024,meta
meta_cmp_0011,Black Friday Lookalike - Value Props instagram_reels,meta_adset_00125,Purchasers 180d,meta_ad_00125,Static 4,act_2345678901,Northstar Retail,instagram,instagram_reels,425427,30170,24739,8429.58,7.09,5.82,19.81,0.28,2331,11/05/2024,meta
meta_cmp_0011,Evergreen Cart Abandoners - Gift Guide instagram_stories,meta_adset_00126,Purchasers 180d,meta_ad_00126,Carousel 5,act_2345678901,Northstar Retail,instagram,instagram_stories,521192,31397,25746,10223.20,6.02,4.94,19.62,0.33,2373,11/06/2024,meta
meta_cmp_0011,Cyber Week Prospecting - Promo Push audience_network,meta_adset_00127,Purchasers 180d,meta_ad_00127,Carousel 0,act_2345678901,Northstar Retail,audience,audience_network,373867,3539,2902,7096.43,0.95,0.78,18.98,2.01,124,11/07/2024,meta
meta_cmp_0011,Holiday Retargeting - Broad facebook_feed,meta_adset_00128,Broad 18-44,meta_ad_00128,Carousel 1,act_2345678901,Northstar Retail,facebook,facebook_feed,243694,10647,8731,11753.52,4.37,3.58,48.23,1.10,631,11/08/2024,meta
meta_cmp_0011,Loyalty Lapsed Customers - Core Terms facebook_feed,meta_adset_00129,Purchasers 180d,meta_ad_00129,Static 2,act_2345678901,Northstar Retail,facebook,facebook_feed,724870,6397,5246,5204.65,0.88,0.72,7.18,0.81,495,11/09/2024,meta
meta_cmp_0011,Loyalty High Intent - Top Sellers instagram_stories,meta_adset_00130,Broad 18-44,meta_ad_00130,Collection 3,act_2345678901,Northstar Retail,instagram,instagram_stories,844247,48770,39991,26842.60,5.78,4.74,31.79,0.55,1648,11/10/2024,meta
meta_cmp_0011,Evergreen Prospecting - Promo Push audience_network,meta_adset_00131,Lookalike 2pct,meta_ad_00131,Carousel 4,act_2345678901,Northstar Retail,audience,audience_network,884490,65551,53752,35961.27,7.41,6.08,40.66,0.55,4492,11/11/2024,meta
meta_cmp_0011,Loyalty Retargeting - Core Terms facebook_feed,meta_adset_00132,Lookalike 2pct,meta_ad_00132,Static 5,act_2345678901,Northstar Retail,facebook,facebook_feed,163246,4619,3788,4753.45,2.83,2.32,29.12,1.03,196,11/12/2024,meta
meta_cmp_0012,Black Friday Prospecting - Top Sellers facebook_feed,meta_adset_00133,Lookalike 2pct,meta_ad_00133,UGC Video 0,act_2345678901,Northstar Retail,facebook,facebook_feed,468847,10081,8266,23911.65,2.15,1.76,51.00,2.37,654,11/13/2024,meta
meta_cmp_0012,Evergreen High Intent - Gift Guide instagram_reels,meta_adset_00134,Broad 18-44,meta_ad_00134,UGC Video 1,act_2345678901,Northstar Retail,instagram,instagram_reels,828059,41316,33879,7681.61,4.99,4.09,9.28,0.19,2940,11/14/2024,meta
meta_cmp_0012,Black Friday Lapsed Customers - Promo Push instagram_reels,meta_adset_00135,Broad 18-44,meta_ad_00135,Carousel 2,act_2345678901,Northstar Retail,instagram,instagram_reels,181093,2607,2138,4374.37,1.44,1.18,24.16,1.68,196,11/15/2024,meta
meta_cmp_0012,Evergreen High Intent - Top Sellers audience_network,meta_adset_00136,Lookalike 2pct,meta_ad_00136,Carousel 3,act_2345678901,Northstar Retail,audience,audience_network,870600,21681,17778,38459.28,2.49,2.04,44.18,1.77,744,11/16/2024,meta
meta_cmp_0012,Loyalty Cart Abandoners - Core Terms facebook_feed,meta_adset_00137,Broad 18-44,meta_ad_00137,Collection 4,act_2345678901,Northstar Retail,facebook,facebook_feed,278652,18222,14942,2568.00,6.54,5.36,9.22,0.14,217,11/17/2024,meta
meta_cmp_0012,Black Friday High Intent - Promo Push facebook_feed,meta_adset_00138,Broad 18-44,meta_ad_00138,Carousel 5,act_2345678901,Northstar Retail,facebook,facebook_feed,216058,15051,12342,10323.05,6.97,5.71,47.78,0.69,880,11/18/2024,meta
meta_cmp_0012,Black Friday Lapsed Customers - Broad audience_network,meta_adset_00139,Broad 18-44,meta_ad_00139,UGC Video 0,act_2345678901,Northstar Retail,audience,audience_network,613747,15307,12552,4794.57,2.49,2.05,7.81,0.31,193,11/19/2024,meta
meta_cmp_0012,Holiday Prospecting - Broad audience_network,meta_adset_00140,Site Visitors 30d,meta_ad_00140,Collection 1,act_2345678901,Northstar Retail,audience,audience_network,119592,3479,2853,3014.05,2.91,2.39,25.20,0.87,218,11/20/2024,meta
meta_cmp_0012,Loyalty Retargeting - Promo Push facebook_feed,meta_adset_00141,Broad 18-44,meta_ad_00141,UGC Video 2,act_2345678901,Northstar Retail,facebook,facebook_feed,129282,7688,6304,3233.63,5.95,4.88,25.01,0.42,343,11/21/2024,meta
meta_cmp_0012,Evergreen Lookalike - Core Terms facebook_feed,meta_adset_00142,Site Visitors 30d,meta_ad_00142,UGC Video 3,act_2345678901,Northstar Retail,facebook,facebook_feed,529901,30597,25090,18362.69,5.77,4.73,34.65,0.60,2134,11/22/2024,meta
meta_cmp_0012,Cyber Week Lapsed Customers - Top Sellers audience_network,meta_adset_00143,Site Visitors 30d,meta_ad_00143,Static 4,act_2345678901,Northstar Retail,audience,audience_network,653609,11490,9422,20425.48,1.76,1.44,31.25,1.78,231,11/23/2024,meta
meta_cmp_0012,Evergreen Cart Abandoners - Core Terms instagram_stories,meta_adset_00144,Broad 18-44,meta_ad_00144,Static 5,act_2345678901,Northstar Retail,instagram,instagram_stories,157198,4462,3659,4852.22,2.84,2.33,30.87,1.09,149,11/24/2024,meta
meta_cmp_0013,Holiday Lapsed Customers - Top Sellers instagram_stories,meta_adset_00145,Broad 18-44,meta_ad_00145,UGC Video 0,act_2345678901,Northstar Retail,instagram,instagram_stories,563209,25087,20571,15429.05,4.45,3.65,27.39,0.62,439,11/25/2024,meta
meta_cmp_0013,Holiday Retargeting - Broad facebook_feed,meta_adset_00146,Site Visitors 30d,meta_ad_00146,Carousel 1,act_2345678901,Northstar Retail,facebook,facebook_feed,697127,26134,21430,10813.42,3.75,3.07,15.51,0.41,1832,11/26/2024,meta
meta_cmp_0013,Cyber Week Retargeting - Broad instagram_reels,meta_adset_00147,Purchasers 180d,meta_ad_00147,Static 2,act_2345678901,Northstar Retail,instagram,instagram_reels,947913,61927,50780,48633.06,6.53,5.36,51.31,0.79,3457,11/27/2024,meta
meta_cmp_0013,Evergreen Retargeting - Top Sellers facebook_feed,meta_adset_00148,Purchasers 180d,meta_ad_00148,Carousel 3,act_2345678901,Northstar Retail,facebook,facebook_feed,818365,17043,13975,42975.39,2.08,1.71,52.51,2.52,192,11/28/2024,meta
meta_cmp_0013,Cyber Week Retargeting - Promo Push instagram_reels,meta_adset_00149,Site Visitors 30d,meta_ad_00149,Collection 4,act_2345678901,Northstar Retail,instagram,instagram_reels,919805,56359,46214,13620.38,6.13,5.02,14.81,0.24,2456,11/29/2024,meta
meta_cmp_0013,Cyber Week Retargeting - Broad audience_network,meta_adset_00150,Broad 18-44,meta_ad_00150,Collection 5,act_2345678901,Northstar Retail,audience,audience_network,242908,7892,6471,7783.43,3.25,2.66,32.04,0.99,605,11/30/2024,meta
meta_cmp_0013,Loyalty Lookalike - Gift Guide facebook_feed,meta_adset_00151,Purchasers 180d,meta_ad_00151,Carousel 0,act_2345678901,Northstar Retail,facebook,facebook_feed,503739,13308,10913,4725.23,2.64,2.17,9.38,0.36,313,11/01/2024,meta
meta_cmp_0013,New Arrivals Prospecting - Value Props facebook_feed,meta_adset_00152,Site Visitors 30d,meta_ad_00152,Collection 1,act_2345678901,Northstar Retail,facebook,facebook_feed,526957,5102,4184,28802.10,0.97,0.79,54.66,5.65,344,11/02/2024,meta
meta_cmp_0013,Black Friday Cart Abandoners - Promo Push audience_network,meta_adset_00153,Broad 18-44,meta_ad_00153,Collection 2,act_2345678901,Northstar Retail,audience,audience_network,718564,39956,32764,8790.53,5.56,4.56,12.23,0.22,2648,11/03/2024,meta
meta_cmp_0013,Loyalty High Intent - Value Props instagram_stories,meta_adset_00154,Broad 18-44,meta_ad_00154,Static 3,act_2345678901,Northstar Retail,instagram,instagram_stories,378754,2693,2208,13330.68,0.71,0.58,35.20,4.95,67,11/04/2024,meta
meta_cmp_0013,Holiday Cart Abandoners - Core Terms facebook_feed,meta_adset_00155,Lookalike 2pct,meta_ad_00155,Carousel 4,act_2345678901,Northstar Retail,facebook,facebook_feed,792823,28412,23298,21736.24,3.58,2.94,27.42,0.77,446,11/05/2024,meta
meta_cmp_0013,Cyber Week Retargeting - Value Props instagram_reels,meta_adset_00156,Site Visitors 30d,meta_ad_00156,UGC Video 5,act_2345678901,Northstar Retail,instagram,instagram_reels,280720,20383,16714,14858.14,7.26,5.95,52.93,0.73,633,11/06/2024,meta
meta_cmp_0014,Loyalty Lapsed Customers - Top Sellers facebook_feed,meta_adset_00157,Lookalike 2pct,meta_ad_00157,Static 0,act_2345678901,Northstar Retail,facebook,facebook_feed,918964,60543,49645,10986.61,6.59,5.40,11.96,0.18,3248,11/07/2024,meta
meta_cmp_0014,Black Friday Cart Abandoners - Core Terms instagram_stories,meta_adset_00158,Lookalike 2pct,meta_ad_00158,Collection 1,act_2345678901,Northstar Retail,instagram,instagram_stories,628967,45189,37055,32510.74,7.18,5.89,51.69,0.72,3486,11/08/2024,meta
meta_cmp_0014,Evergreen Lookalike - Broad instagram_stories,meta_adset_00159,Lookalike 2pct,meta_ad_00159,UGC Video 2,act_2345678901,Northstar Retail,instagram,instagram_stories,87983,4884,4005,4672.50,5.55,4.55,53.11,0.96,227,11/09/2024,meta
meta_cmp_0014,Holiday Retargeting - Top Sellers instagram_reels,meta_adset_00160,Site Visitors 30d,meta_ad_00160,UGC Video 3,act_2345678901,Northstar Retail,instagram,instagram_reels,45686,1035,849,1606.61,2.27,1.86,35.17,1.55,26,11/10/2024,meta
meta_cmp_0014,Loyalty Cart Abandoners - Value Props facebook_feed,meta_adset_00161,Lookalike 2pct,meta_ad_00161,Static 4,act_2345678901,Northstar Retail,facebook,facebook_feed,481515,22691,18607,23146.63,4.71,3.86,48.07,1.02,1280,11/11/2024,meta
meta_cmp_0014,New Arrivals High Intent - Broad instagram_reels,meta_adset_00162,Purchasers 180d,meta_ad_00162,Carousel 5,act_2345678901,Northstar Retail,instagram,instagram_reels,943166,12497,10248,13324.84,1.32,1.09,14.13,1.07,872,11/12/2024,meta
meta_cmp_0014,Loyalty High Intent - Promo Push facebook_feed,meta_adset_00163,Site Visitors 30d,meta_ad_00163,Static 0,act_2345678901,Northstar Retail,facebook,facebook_feed,612504,2582,2117,31874.84,0.42,0.35,52.04,12.35,54,11/13/2024,meta
meta_cmp_0014,Cyber Week Lapsed Customers - Value Props instagram_reels,meta_adset_00164,Site Visitors 30d,meta_ad_00164,UGC Video 1,act_2345678901,Northstar Retail,instagram,instagram_reels,873636,29422,24126,44441.22,3.37,2.76,50.87,1.51,2183,11/14/2024,meta
meta_cmp_0014,New Arrivals High Intent - Value Props facebook_feed,meta_adset_00165,Lookalike 2pct,meta_ad_00165,UGC Video 2,act_2345678901,Northstar Retail,facebook,facebook_feed,697930,15477,12691,17608.90,2.22,1.82,25.23,1.14,301,11/15/2024,meta
meta_cmp_0014,New Arrivals Retargeting - Top Sellers instagram_stories,meta_adset_00166,Broad 18-44,meta_ad_00166,Collection 3,act_2345678901,Northstar Retail,instagram,instagram_stories,528680,37627,30854,9779.67,7.12,5.84,18.50,0.26,2191,11/16/2024,meta
meta_cmp_0014,Cyber Week Cart Abandoners - Core Terms instagram_reels,meta_adset_00167,Site Visitors 30d,meta_ad_00167,Carousel 4,act_2345678901,Northstar Retail,instagram,instagram_reels,727170,3716,3047,27852.93,0.51,0.42,38.30,7.50,50,11/17/2024,meta
meta_cmp_0014,Evergreen Retargeting - Top Sellers instagram_stories,meta_adset_00168,Broad 18-44,meta_ad_00168,UGC Video 5,act_2345678901,Northstar Retail,instagram,instagram_stories,378942,1720,1410,15276.02,0.45,0.37,40.31,8.88,24,11/18/2024,meta
meta_cmp_0015,Loyalty Cart Abandoners - Value Props audience_network,meta_adset_00169,Broad 18-44,meta_ad_00169,Static 0,act_2345678901,Northstar Retail,audience,audience_network,513770,7641,6266,10450.26,1.49,1.22,20.34,1.37,312,11/19/2024,meta
meta_cmp_0015,Cyber Week Lapsed Customers - Broad instagram_reels,meta_adset_00170,Purchasers 180d,meta_ad_00170,Collection 1,act_2345678901,Northstar Retail,instagram,instagram_reels,128789,4642,3806,2698.28,3.60,2.96,20.95,0.58,263,11/20/2024,meta
meta_cmp_0015,Loyalty Lookalike - Broad instagram_stories,meta_adset_00171,Lookalike 2pct,meta_ad_00171,Collection 2,act_2345678901,Northstar Retail,instagram,instagram_stories,598488,39756,32600,29090.57,6.64,5.45,48.61,0.73,2188,11/21/2024,meta
meta_cmp_0015,Cyber Week High Intent - Core Terms instagram_stories,meta_adset_00172,Lookalike 2pct,meta_ad_00172,Static 3,act_2345678901,Northstar Retail,instagram,instagram_stories,246227,3192,2617,10411.35,1.30,1.06,42.28,3.26,76,11/22/2024,meta
meta_cmp_0015,Holiday Lapsed Customers - Gift Guide facebook_feed,meta_adset_00173,Site Visitors 30d,meta_ad_00173,Carousel 4,act_2345678901,Northstar Retail,facebook,facebook_feed,239089,13546,11108,10177.26,5.67,4.65,42.57,0.75,716,11/23/2024,meta
meta_cmp_0015,Cyber Week High Intent - Broad instagram_stories,meta_adset_00174,Site Visitors 30d,meta_ad_00174,Static 5,act_2345678901,Northstar Retail,instagram,instagram_stories,197094,8926,7319,6370.86,4.53,3.71,32.32,0.71,519,11/24/2024,meta
meta_cmp_0015,Holiday Cart Abandoners - Value Props facebook_feed,meta_adset_00175,Lookalike 2pct,meta_ad_00175,Static 0,act_2345678901,Northstar Retail,facebook,facebook_feed,139487,5652,4635,2688.64,4.05,3.32,19.28,0.48,85,11/25/2024,meta
meta_cmp_0015,Loyalty Prospecting - Top Sellers instagram_stories,meta_adset_00176,Purchasers 180d,meta_ad_00176,Collection 1,act_2345678901,Northstar Retail,instagram,instagram_stories,403159,13898,11396,20256.73,3.45,2.83,50.25,1.46,671,11/26/2024,meta
meta_cmp_0015,Black Friday Retargeting - Promo Push facebook_feed,meta_adset_00177,Site Visitors 30d,meta_ad_00177,Static 2,act_2345678901,Northstar Retail,facebook,facebook_feed,702106,31439,25780,19589.85,4.48,3.67,27.90,0.62,840,11/27/2024,meta
meta_cmp_0015,Black Friday High Intent - Gift Guide instagram_reels,meta_adset_00178,Site Visitors 30d,meta_ad_00178,UGC Video 3,act_2345678901,Northstar Retail,instagram,instagram_reels,115211,6039,4952,3111.59,5.24,4.30,27.01,0.52,113,11/28/2024,meta
meta_cmp_0015,Loyalty Cart Abandoners - Core Terms instagram_reels,meta_adset_00179,Purchasers 180d,meta_ad_00179,UGC Video 4,act_2345678901,Northstar Retail,instagram,instagram_reels,583185,15435,12657,4750.93,2.65,2.17,8.15,0.31,1002,11/29/2024,meta
meta_cmp_0015,Holiday Retargeting - Top Sellers audience_network,meta_adset_00180,Lookalike 2pct,meta_ad_00180,Carousel 5,act_2345678901,Northstar Retail,audience,audience_network,947605,40492,33203,37312.86,4.27,3.50,39.38,0.92,3069,11/30/2024,meta
meta_cmp_0016,Holiday Cart Abandoners - Promo Push instagram_reels,meta_adset_00181,Broad 18-44,meta_ad_00181,Carousel 0,act_2345678901,Northstar Retail,instagram,instagram_reels,870076,66009,54127,19777.97,7.59,6.22,22.73,0.30,4819,11/01/2024,meta
